







### 2025-10-24

- 16:48:23 | Access | ALLOWED - LOW RISK | /home/emhar/avaris/src/types/raw-stats.ts | Write | cde1377c-0ad1-4467-89e5-dcf1c4fbd324 | 0 | none | 0.25ms | 0
- 02:11:17 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/index.html | Edit | 5b3db48b-bf97-4bab-9d9d-b93fe06dd653 | 0 | none | 0.26ms | 0
- 02:10:52 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/script.js | Edit | 5b3db48b-bf97-4bab-9d9d-b93fe06dd653 | 0 | none | 0.26ms | 0
- 02:10:29 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/mock-tiptap.js | Write | 5b3db48b-bf97-4bab-9d9d-b93fe06dd653 | 0 | none | 0.28ms | 0
- 02:08:13 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/mock-ai-completion.js | Edit | 5b3db48b-bf97-4bab-9d9d-b93fe06dd653 | 0 | none | 0.23ms | 0
- 02:07:58 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/styles.css | Edit | 5b3db48b-bf97-4bab-9d9d-b93fe06dd653 | 0 | none | 0.96ms | 0
- 02:07:43 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/mock-ai-completion.js | Edit | 5b3db48b-bf97-4bab-9d9d-b93fe06dd653 | 0 | none | 0.23ms | 0
- 02:07:24 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/styles.css | Edit | 5b3db48b-bf97-4bab-9d9d-b93fe06dd653 | 0 | none | 0.37ms | 0
- 02:04:32 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/styles.css | Edit | 5b3db48b-bf97-4bab-9d9d-b93fe06dd653 | 0 | none | 0.33ms | 0
- 02:04:14 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/mock-ai-completion.js | Edit | 5b3db48b-bf97-4bab-9d9d-b93fe06dd653 | 0 | none | 0.28ms | 0
- 02:04:00 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/mock-ai-completion.js | Edit | 5b3db48b-bf97-4bab-9d9d-b93fe06dd653 | 0 | none | 0.27ms | 0
- 02:03:47 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/styles.css | Edit | 5b3db48b-bf97-4bab-9d9d-b93fe06dd653 | 0 | none | 0.33ms | 0
- 01:59:23 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/mock-ai-completion.js | Edit | 5b3db48b-bf97-4bab-9d9d-b93fe06dd653 | 0 | none | 0.32ms | 0
- 01:57:23 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/styles.css | Edit | 5b3db48b-bf97-4bab-9d9d-b93fe06dd653 | 0 | none | 0.27ms | 0
- 01:57:09 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/mock-ai-completion.js | Write | 5b3db48b-bf97-4bab-9d9d-b93fe06dd653 | 0 | none | 0.31ms | 0
- 01:56:14 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/styles.css | Edit | 5b3db48b-bf97-4bab-9d9d-b93fe06dd653 | 0 | none | 0.32ms | 0
- 01:55:59 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/mock-ai-completion.js | Write | 5b3db48b-bf97-4bab-9d9d-b93fe06dd653 | 0 | none | 0.35ms | 0
- 01:52:47 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/mock-ai-completion.js | Edit | 5b3db48b-bf97-4bab-9d9d-b93fe06dd653 | 0 | none | 0.35ms | 0
- 01:52:33 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/README.md | Edit | 5b3db48b-bf97-4bab-9d9d-b93fe06dd653 | 0 | none | 0.41ms | 0
- 01:52:23 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/README.md | Edit | 5b3db48b-bf97-4bab-9d9d-b93fe06dd653 | 0 | none | 0.3ms | 0
- 01:51:55 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/styles.css | Edit | 5b3db48b-bf97-4bab-9d9d-b93fe06dd653 | 0 | none | 0.24ms | 0
- 01:51:41 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/script.js | Edit | 5b3db48b-bf97-4bab-9d9d-b93fe06dd653 | 0 | none | 0.56ms | 0
- 01:51:24 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/styles.css | Edit | 5b3db48b-bf97-4bab-9d9d-b93fe06dd653 | 0 | none | 0.27ms | 0
- 01:51:16 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/styles.css | Edit | 5b3db48b-bf97-4bab-9d9d-b93fe06dd653 | 0 | none | 0.24ms | 0
- 01:51:05 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/mock-ai-completion.js | Edit | 5b3db48b-bf97-4bab-9d9d-b93fe06dd653 | 0 | none | 1.41ms | 0
- 01:48:11 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/index.html | Edit | 5b3db48b-bf97-4bab-9d9d-b93fe06dd653 | 0 | none | 0.33ms | 0
- 01:48:03 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/README.md | Edit | 5b3db48b-bf97-4bab-9d9d-b93fe06dd653 | 0 | none | 0.3ms | 0
- 01:47:54 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/README.md | Edit | 5b3db48b-bf97-4bab-9d9d-b93fe06dd653 | 0 | none | 0.3ms | 0
- 01:47:45 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/README.md | Edit | 5b3db48b-bf97-4bab-9d9d-b93fe06dd653 | 0 | none | 0.28ms | 0
- 01:47:29 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/README.md | Edit | 5b3db48b-bf97-4bab-9d9d-b93fe06dd653 | 0 | none | 0.23ms | 0
- 01:47:15 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/styles.css | Edit | 5b3db48b-bf97-4bab-9d9d-b93fe06dd653 | 0 | none | 0.26ms | 0
- 01:46:48 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/mock-ai-completion.js | Write | 5b3db48b-bf97-4bab-9d9d-b93fe06dd653 | 0 | none | 0.32ms | 0
- 01:45:55 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/mock-ai-completion.js | Edit | 5b3db48b-bf97-4bab-9d9d-b93fe06dd653 | 0 | none | 0.36ms | 0
- 01:43:46 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/README.md | Write | 5b3db48b-bf97-4bab-9d9d-b93fe06dd653 | 0 | none | 0.49ms | 0
- 01:43:01 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/styles.css | Edit | 5b3db48b-bf97-4bab-9d9d-b93fe06dd653 | 0 | none | 0.83ms | 0
- 01:42:40 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/ai-features.js | Edit | 5b3db48b-bf97-4bab-9d9d-b93fe06dd653 | 0 | none | 0.26ms | 0
- 01:42:31 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/script.js | Edit | 5b3db48b-bf97-4bab-9d9d-b93fe06dd653 | 0 | none | 0.34ms | 0
- 01:42:22 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/index.html | Edit | 5b3db48b-bf97-4bab-9d9d-b93fe06dd653 | 0 | none | 0.27ms | 0
- 01:42:05 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/mock-ai-completion.js | Write | 5b3db48b-bf97-4bab-9d9d-b93fe06dd653 | 0 | none | 0.89ms | 0
- 01:39:49 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/styles.css | Edit | 5b3db48b-bf97-4bab-9d9d-b93fe06dd653 | 0 | none | 0.86ms | 0
- 01:38:51 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/script.js | Edit | 5b3db48b-bf97-4bab-9d9d-b93fe06dd653 | 0 | none | 0.4ms | 0
- 01:38:41 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/index.html | Edit | 5b3db48b-bf97-4bab-9d9d-b93fe06dd653 | 0 | none | 0.29ms | 0
- 01:38:34 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/index.html | Edit | 5b3db48b-bf97-4bab-9d9d-b93fe06dd653 | 0 | none | 0.26ms | 0
- 01:38:19 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/index.html | Edit | 5b3db48b-bf97-4bab-9d9d-b93fe06dd653 | 0 | none | 0.27ms | 0
- 01:37:57 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v1/ai-features.js | Write | 5b3db48b-bf97-4bab-9d9d-b93fe06dd653 | 0 | none | 0.63ms | 0
- 01:35:49 | Access | ALLOWED - LOW RISK | ls -la /home/emhar/nexly/prototype/v1/ | Bash | 5b3db48b-bf97-4bab-9d9d-b93fe06dd653 | 0 | none | 0.27ms | 0
- 01:35:43 | Access | ALLOWED - LOW RISK | ls -la /home/emhar/nexly/prototype/ | Bash | 5b3db48b-bf97-4bab-9d9d-b93fe06dd653 | 0 | none | 0.24ms | 0
- 01:34:25 | Access | ALLOWED - LOW RISK | touch /home/emhar/nexly/prototype/v1/styles.css | Bash | 5b3db48b-bf97-4bab-9d9d-b93fe06dd653 | 0 | none | 6.85ms | 0
- 01:34:23 | Access | ALLOWED - LOW RISK | mkdir -p /home/emhar/nexly/prototype/v1 | Bash | 5b3db48b-bf97-4bab-9d9d-b93fe06dd653 | 0 | none | 0.29ms | 0
- 01:29:34 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v2/src/components/EditorHeader.jsx | Edit | a4e17110-8983-41ad-a29b-8873620e31b7 | 0 | none | 0.34ms | 0
- 01:27:12 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v2/src/App.jsx | Edit | a4e17110-8983-41ad-a29b-8873620e31b7 | 0 | none | 0.25ms | 0
- 01:24:17 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v2/src/components/Sidebar.jsx | Edit | a4e17110-8983-41ad-a29b-8873620e31b7 | 0 | none | 0.45ms | 0
- 01:20:10 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v2/src/components/RightPanel.jsx | Edit | a4e17110-8983-41ad-a29b-8873620e31b7 | 0 | none | 0.25ms | 0
- 01:20:09 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v2/src/components/HeaderExplorer.jsx | Edit | a4e17110-8983-41ad-a29b-8873620e31b7 | 0 | none | 2.41ms | 0
- 01:19:10 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v2/src/components/RightPanel.jsx | Edit | a4e17110-8983-41ad-a29b-8873620e31b7 | 0 | none | 0.26ms | 0
- 01:19:08 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v2/src/components/HeaderExplorer.jsx | Edit | a4e17110-8983-41ad-a29b-8873620e31b7 | 0 | none | 0.9ms | 0
- 01:17:36 | Access | ALLOWED - LOW RISK | ps aux | grep -i "[v]ite" | head -2 | Bash | a4e17110-8983-41ad-a29b-8873620e31b7 | 0 | none | 0.25ms | 0
- 01:15:22 | Access | ALLOWED - LOW RISK | cd /home/emhar/nexly/prototype/v2 && npm run dev > /dev/null 2>&1 & | Bash | a4e17110-8983-41ad-a29b-8873620e31b7 | 0 | none | 0.3ms | 0
- 01:14:49 | Access | ALLOWED - LOW RISK | cd /home/emhar/nexly/prototype/v2 && pkill -f "vite" || true | Bash | a4e17110-8983-41ad-a29b-8873620e31b7 | 0 | none | 0.24ms | 0
- 01:06:27 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v2/src/components/TiptapEditor.jsx | Edit | a4e17110-8983-41ad-a29b-8873620e31b7 | 0 | none | 0.33ms | 0
- 01:03:11 | Access | ALLOWED - LOW RISK | bash .claude/scripts/latest-ss.sh | Bash | 21ecce60-83d1-4a2a-bd60-4642a7a3f5e1 | 0 | none | 0.28ms | 0
- 01:03:09 | Access | ALLOWED - LOW RISK | cat .claude/screenshots/.latest-timestamp | Bash | 21ecce60-83d1-4a2a-bd60-4642a7a3f5e1 | 0 | none | 1.03ms | 0
- 01:03:06 | Access | ALLOWED - LOW RISK | ls screenshots/*.png | head -3 | Bash | 21ecce60-83d1-4a2a-bd60-4642a7a3f5e1 | 0 | none | 0.23ms | 0
- 01:02:56 | Access | ALLOWED - LOW RISK | ls -la .claude/screenshots/ | Bash | 21ecce60-83d1-4a2a-bd60-4642a7a3f5e1 | 0 | none | 0.24ms | 0
- 01:00:37 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/.claude/scripts/latest-ss.sh | Edit | 21ecce60-83d1-4a2a-bd60-4642a7a3f5e1 | 0 | none | 0.22ms | 0
- 01:00:26 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/.claude/scripts/latest-ss.sh | Edit | 21ecce60-83d1-4a2a-bd60-4642a7a3f5e1 | 0 | none | 0.33ms | 0
- 01:00:05 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/.claude/scripts/latest-ss.sh | Edit | 21ecce60-83d1-4a2a-bd60-4642a7a3f5e1 | 0 | none | 0.38ms | 0
- 00:59:47 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/.claude/scripts/latest-ss.sh | Edit | 21ecce60-83d1-4a2a-bd60-4642a7a3f5e1 | 0 | none | 0.27ms | 0
- 00:59:46 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/.claude/scripts/latest-ss.sh | Edit | 21ecce60-83d1-4a2a-bd60-4642a7a3f5e1 | 0 | none | 0.32ms | 0
- 00:57:54 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/.claude/scripts/latest-ss.sh | Edit | 21ecce60-83d1-4a2a-bd60-4642a7a3f5e1 | 0 | none | 0.3ms | 0
- 00:57:23 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/.claude/scripts/latest-ss.sh | Write | 21ecce60-83d1-4a2a-bd60-4642a7a3f5e1 | 0 | none | 0.27ms | 0
- 00:56:56 | Access | ALLOWED - LOW RISK | stat -c "%Y" /home/emhar/nexly/screenshots/*.png 2>&1 | head -3 | Bash | 21ecce60-83d1-4a2a-bd60-4642a7a3f5e1 | 0 | none | 0.23ms | 0
- 00:56:56 | Access | ALLOWED - LOW RISK | ls /home/emhar/nexly/screenshots/*.png 2>&1 | head -3 | Bash | 21ecce60-83d1-4a2a-bd60-4642a7a3f5e1 | 0 | none | 0.25ms | 0
- 00:56:56 | Access | ALLOWED - LOW RISK | find /home/emhar/nexly/screenshots -name "*.png" 2>&1 | head -5 | Bash | 21ecce60-83d1-4a2a-bd60-4642a7a3f5e1 | 0 | none | 30.78ms | 0
- 00:56:47 | Access | ALLOWED - LOW RISK | bash -x .claude/scripts/latest-ss.sh 2>&1 | head -30 | Bash | 21ecce60-83d1-4a2a-bd60-4642a7a3f5e1 | 0 | none | 0.25ms | 0
- 00:56:24 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/.claude/scripts/latest-ss.sh | Edit | 21ecce60-83d1-4a2a-bd60-4642a7a3f5e1 | 0 | none | 5.9ms | 0
- 00:56:23 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/.claude/scripts/latest-ss.sh | Edit | 21ecce60-83d1-4a2a-bd60-4642a7a3f5e1 | 0 | none | 0.27ms | 0
- 00:56:22 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/.claude/scripts/latest-ss.sh | Edit | 21ecce60-83d1-4a2a-bd60-4642a7a3f5e1 | 0 | none | 0.26ms | 0
- 00:56:21 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/.claude/scripts/latest-ss.sh | Edit | 21ecce60-83d1-4a2a-bd60-4642a7a3f5e1 | 0 | none | 0.25ms | 0
- 00:56:02 | Access | ALLOWED - LOW RISK | find /home/emhar/nexly/screenshots -name "*.png" -type f 2>&1 | head -5 | Bash | 21ecce60-83d1-4a2a-bd60-4642a7a3f5e1 | 0 | none | 0.28ms | 0
- 00:56:02 | Access | ALLOWED - LOW RISK | file /home/emhar/nexly/screenshots/*.png 2>&1 | head -5 | Bash | 21ecce60-83d1-4a2a-bd60-4642a7a3f5e1 | 0 | none | 9.85ms | 0
- 00:55:29 | Access | ALLOWED - LOW RISK | ls /home/emhar/nexly/screenshots/ | head -5 | Bash | 21ecce60-83d1-4a2a-bd60-4642a7a3f5e1 | 0 | none | 0.66ms | 0
- 00:55:29 | Access | ALLOWED - LOW RISK | ln -sfn /mnt/c/home/emhar/screenshots /home/emhar/nexly/screenshots | Bash | 21ecce60-83d1-4a2a-bd60-4642a7a3f5e1 | 0 | none | 0.27ms | 0
- 00:54:40 | Access | ALLOWED - LOW RISK | ls /home/emhar/nexly/screenshots/ | head -5 | Bash | 21ecce60-83d1-4a2a-bd60-4642a7a3f5e1 | 0 | none | 0.28ms | 0
- 00:54:39 | Access | ALLOWED - LOW RISK | sudo rm -rf /home/emhar/nexly/screenshots && ln -sfn /mnt/c/home/emhar/screenshots /home/emhar/ne... | Bash | 21ecce60-83d1-4a2a-bd60-4642a7a3f5e1 | 0 | none | 0.23ms | 0
- 00:54:29 | Access | ALLOWED - LOW RISK | ls -la /home/emhar/nexly/screenshots | Bash | 21ecce60-83d1-4a2a-bd60-4642a7a3f5e1 | 0 | none | 0.25ms | 0
- 00:54:28 | Access | ALLOWED - LOW RISK | ln -sfn /mnt/c/home/emhar/screenshots /home/emhar/nexly/screenshots | Bash | 21ecce60-83d1-4a2a-bd60-4642a7a3f5e1 | 0 | none | 0.24ms | 0
- 00:51:22 | Access | ALLOWED - LOW RISK | mkdir -p screenshots .claude/screenshots | Bash | 21ecce60-83d1-4a2a-bd60-4642a7a3f5e1 | 0 | none | 0.26ms | 0
- 00:51:04 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/.claude/scripts/latest-ss.sh | Edit | 21ecce60-83d1-4a2a-bd60-4642a7a3f5e1 | 0 | none | 0.28ms | 0
- 00:44:27 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v2/index.html | Edit | 21ecce60-83d1-4a2a-bd60-4642a7a3f5e1 | 0 | none | 0.31ms | 0
- 00:44:27 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v2/public/favicon.svg | Write | 21ecce60-83d1-4a2a-bd60-4642a7a3f5e1 | 0 | none | 14.24ms | 0
- 00:44:05 | Access | ALLOWED - LOW RISK | sleep 2 | Bash | 21ecce60-83d1-4a2a-bd60-4642a7a3f5e1 | 0 | none | 0.23ms | 0
- 00:43:59 | Access | ALLOWED - LOW RISK | npm run dev 2>&1 | head -20 | Bash | 21ecce60-83d1-4a2a-bd60-4642a7a3f5e1 | 0 | none | 0.3ms | 0
- 00:41:58 | Access | ALLOWED - LOW RISK | npm run build | Bash | 21ecce60-83d1-4a2a-bd60-4642a7a3f5e1 | 0 | none | 0.16ms | 0
- 00:41:26 | Access | ALLOWED - LOW RISK | cd /home/emhar/nexly/prototype/v2 && npm install | Bash | 21ecce60-83d1-4a2a-bd60-4642a7a3f5e1 | 0 | none | 0.24ms | 0
- 00:41:25 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v2/README.md | Write | 21ecce60-83d1-4a2a-bd60-4642a7a3f5e1 | 0 | none | 0.28ms | 0
- 00:41:12 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v2/src/components/QuickCreateModal.jsx | Write | 21ecce60-83d1-4a2a-bd60-4642a7a3f5e1 | 0 | none | 0.25ms | 0
- 00:41:11 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v2/src/components/StatusBar.jsx | Write | 21ecce60-83d1-4a2a-bd60-4642a7a3f5e1 | 0 | none | 0.26ms | 0
- 00:40:51 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v2/src/components/RightPanel.jsx | Write | 21ecce60-83d1-4a2a-bd60-4642a7a3f5e1 | 0 | none | 0.3ms | 0
- 00:40:50 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v2/src/components/HeaderExplorer.jsx | Write | 21ecce60-83d1-4a2a-bd60-4642a7a3f5e1 | 0 | none | 0.42ms | 0
- 00:40:50 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v2/src/components/TiptapEditor.jsx | Write | 21ecce60-83d1-4a2a-bd60-4642a7a3f5e1 | 0 | none | 0.26ms | 0
- 00:40:07 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v2/src/components/EditorToolbar.jsx | Write | 21ecce60-83d1-4a2a-bd60-4642a7a3f5e1 | 0 | none | 0.34ms | 0
- 00:40:06 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v2/src/components/EditorHeader.jsx | Write | 21ecce60-83d1-4a2a-bd60-4642a7a3f5e1 | 0 | none | 0.24ms | 0
- 00:39:20 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v2/src/components/Sidebar.jsx | Write | 21ecce60-83d1-4a2a-bd60-4642a7a3f5e1 | 0 | none | 0.37ms | 0
- 00:38:46 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v2/src/App.jsx | Write | 21ecce60-83d1-4a2a-bd60-4642a7a3f5e1 | 0 | none | 0.4ms | 0
- 00:38:17 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v2/package.json | Edit | 21ecce60-83d1-4a2a-bd60-4642a7a3f5e1 | 0 | none | 0.24ms | 0
- 00:36:56 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v2/src/index.css | Write | 21ecce60-83d1-4a2a-bd60-4642a7a3f5e1 | 0 | none | 0.39ms | 0
- 00:36:30 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v2/src/main.jsx | Write | 21ecce60-83d1-4a2a-bd60-4642a7a3f5e1 | 0 | none | 0.25ms | 0
- 00:36:29 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v2/index.html | Write | 21ecce60-83d1-4a2a-bd60-4642a7a3f5e1 | 0 | none | 0.25ms | 0
- 00:36:29 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v2/vite.config.js | Write | 21ecce60-83d1-4a2a-bd60-4642a7a3f5e1 | 0 | none | 0.27ms | 0
- 00:36:28 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/v2/package.json | Write | 21ecce60-83d1-4a2a-bd60-4642a7a3f5e1 | 0 | none | 0.24ms | 0
- 00:26:42 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/quick-create-modal/quick-create-modal.html | Write | e92311e8-fc26-4f5d-b155-7ce22b36593b | 0 | none | 0.27ms | 0
- 00:26:22 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/status-bar/status-bar.html | Write | e92311e8-fc26-4f5d-b155-7ce22b36593b | 0 | none | 0.25ms | 0
- 00:26:03 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/ai-panel/ai-panel.html | Write | e92311e8-fc26-4f5d-b155-7ce22b36593b | 0 | none | 0.63ms | 0
- 00:25:39 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/header-explorer/header-explorer.html | Write | e92311e8-fc26-4f5d-b155-7ce22b36593b | 0 | none | 0.35ms | 0
- 00:25:19 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/editor/editor.html | Write | e92311e8-fc26-4f5d-b155-7ce22b36593b | 0 | none | 0.31ms | 0
- 00:24:46 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/toolbar/toolbar.html | Write | e92311e8-fc26-4f5d-b155-7ce22b36593b | 0 | none | 0.31ms | 0
- 00:24:12 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/header/header.html | Write | e92311e8-fc26-4f5d-b155-7ce22b36593b | 0 | none | 0.32ms | 0
- 00:23:50 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/sidebar/sidebar.html | Write | e92311e8-fc26-4f5d-b155-7ce22b36593b | 0 | none | 0.39ms | 0
- 00:16:29 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/layout.html | Edit | e92311e8-fc26-4f5d-b155-7ce22b36593b | 0 | none | 0.61ms | 0
- 00:16:17 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/layout.html | Edit | e92311e8-fc26-4f5d-b155-7ce22b36593b | 0 | none | 0.31ms | 0
- 00:16:10 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/layout.html | Edit | e92311e8-fc26-4f5d-b155-7ce22b36593b | 0 | none | 0.24ms | 0
- 00:16:02 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/layout.html | Edit | e92311e8-fc26-4f5d-b155-7ce22b36593b | 0 | none | 0.33ms | 0
- 00:15:43 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/layout.html | Edit | e92311e8-fc26-4f5d-b155-7ce22b36593b | 0 | none | 0.33ms | 0
- 00:15:25 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/layout.html | Edit | e92311e8-fc26-4f5d-b155-7ce22b36593b | 0 | none | 0.28ms | 0
- 00:15:14 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/layout.html | Edit | e92311e8-fc26-4f5d-b155-7ce22b36593b | 0 | none | 0.32ms | 0
- 00:14:48 | Access | ALLOWED - LOW RISK | find /home/emhar/nexly/prototype -name "*.html" -type f | Bash | e92311e8-fc26-4f5d-b155-7ce22b36593b | 0 | none | 0.3ms | 0
- 00:14:41 | Access | ALLOWED - LOW RISK | find /home/emhar/nexly/prototype -type d -maxdepth 1 | Bash | e92311e8-fc26-4f5d-b155-7ce22b36593b | 0 | none | 0.36ms | 0
### 2025-10-04

- 19:38:31 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/index.html | Write | c385652d-a075-4d03-b654-0551eb6d40a8 | 0 | none | 0.25ms | 0
- 19:33:10 | Access | ALLOWED - LOW RISK | find /home/emhar/nexly/prototype -type f -name "*.html" -o -name "*.css" -o -name "*.js" -o -name... | Bash | c385652d-a075-4d03-b654-0551eb6d40a8 | 0 | none | 0.16ms | 0
- 19:32:57 | Access | ALLOWED - LOW RISK | rm -rf /home/emhar/nexly/prototype/note-editor | Bash | c385652d-a075-4d03-b654-0551eb6d40a8 | 0 | none | 0.15ms | 0
- 19:32:42 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/index.html | Write | c385652d-a075-4d03-b654-0551eb6d40a8 | 0 | none | 0.19ms | 0
- 19:32:14 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/quick-create-modal/script.js | Write | c385652d-a075-4d03-b654-0551eb6d40a8 | 0 | none | 0.25ms | 0
- 19:32:13 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/quick-create-modal/style.css | Write | c385652d-a075-4d03-b654-0551eb6d40a8 | 0 | none | 0.26ms | 0
- 19:32:12 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/quick-create-modal/quick-create-modal.html | Write | c385652d-a075-4d03-b654-0551eb6d40a8 | 0 | none | 0.53ms | 0
- 19:32:11 | Access | ALLOWED - LOW RISK | /home/emhar/nexly/prototype/status-bar/script.js | Write | c385652d-a075-4d03-b654-0551eb6d40a8 | 0 | none | 55.86ms | 0
